repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
react-bootstrap/react-bootstrap,c593a51a0c3d93684d86f603124af1360d49cce0,c593a51a0c,"chore(deps): bump moment from 2.27.0 to 2.29.2 in /www (#6302)  Bumps [moment](https://github.com/moment/moment) from 2.27.0 to 2.29.2. - [Release notes](https://github.com/moment/moment/releases) -",other,Unknown,dependabot[bot],2022-04-27 12:17:50-07:00,12,2,0,0,3,3,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.75,0.0,0.0,0
react-bootstrap/react-bootstrap,ebd4df3e9d9cf61c7d292c149b32cb3fa0b15e19,ebd4df3e9d,chore(deps): update all non-major dependencies (#6312)  Co-authored-by: Renovate Bot <bot@renovateapp.com>,other,Unknown,renovate[bot],2022-04-27 16:58:45-07:00,16,2,0,0,232,249,5,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.93,0.0,0.0,0
react-bootstrap/react-bootstrap,64ad738cdbc853e5f481764782268e063e81cbeb,64ad738cdb,Publish v2.3.1,other,Unknown,kyletsang,2022-04-27 17:02:07-07:00,17,2,0,0,13,1,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,6.5,0.0,0.0,0
react-bootstrap/react-bootstrap,9d1f674889ae956dcf4edda7840a017d6978dcbd,9d1f674889,docs: update Dropdown's docs on onToggle function (#6319)  Fixes #6318,bugfix,Unknown,Attila,2022-05-02 15:31:21-07:00,15,0,0,0,2,5,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.33,0.0,0.0,0
react-bootstrap/react-bootstrap,9815957898c6f59a6df89f1aec847a67482af4d6,9815957898,"feat(ToastContainer): add `containerPosition` prop (#6316)  * Add containerPosition props  * Refactor ToastContainerSpec  * Allow empty string to remove position-*",feature,Unknown,Ted Kesgar,2022-05-03 13:04:33-07:00,13,1,0,0,82,39,2,1,2,1.0,0,clean,TypeScript,2021-2023,1.0,,2.05,0.33,0.33,0
react-bootstrap/react-bootstrap,9645a51f8a71ec60869a85ac41d2f7e76c0bfe9d,9645a51f8a,"docs: fix grammar in toast docs (#6320)  * Update toasts.mdx  * Update toasts.mdx",bugfix,Unknown,Clement  Bowe,2022-05-04 09:15:15-07:00,9,2,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,9b7b078ded4621382b20fbf7ae09ca34bdeff308,9b7b078ded,Publish v2.4.0,other,Unknown,kyletsang,2022-05-13 11:49:24-07:00,11,4,0,0,12,1,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,6.0,0.0,0.0,0
react-bootstrap/react-bootstrap,2be8708c714557eba56adea68e99b2018ef60e0f,2be8708c71,"chore: set permissions for GitHub actions (#6323)  Restrict the GitHub token permissions only to the required ones; this way, even if the attackers will succeed in compromising your workflow, they won",docs,Unknown,nathannaveen,2022-05-13 13:46:47-07:00,13,4,0,0,3,0,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,3.0,0.0,0.0,0
react-bootstrap/react-bootstrap,ead02df1e2b7a1436186354d0c97ebef29a01913,ead02df1e2,chore(deps): update actions/setup-node action to v3 (#6325)  Co-authored-by: Renovate Bot <bot@renovateapp.com>,other,Unknown,renovate[bot],2022-05-13 13:54:23-07:00,13,4,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,1a6781da7d58630a71859b095a9ad4e77ac2acd3,1a6781da7d,chore(deps): update dependency lint-staged to v12 (#6125)  Co-authored-by: Renovate Bot <bot@renovateapp.com>,other,Unknown,renovate[bot],2022-05-13 14:06:51-07:00,14,4,0,0,115,111,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.03,0.0,0.0,0
react-bootstrap/react-bootstrap,476af6b23003d97e1e985be987c9b5a8258df2de,476af6b230,chore(deps): update dependency eslint-plugin-mocha to v10 (#6145)  Co-authored-by: Renovate Bot <bot@renovateapp.com>,other,Unknown,renovate[bot],2022-05-13 14:21:36-07:00,14,4,0,0,10,10,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.91,0.0,0.0,0
react-bootstrap/react-bootstrap,4ca229ffa36e07b685c67968c878a928c462ce40,4ca229ffa3,chore(deps): update all non-major dependencies (#6334)  Co-authored-by: Renovate Bot <bot@renovateapp.com>,other,Unknown,renovate[bot],2022-05-13 14:36:50-07:00,14,4,0,0,112,100,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.11,0.0,0.0,0
react-bootstrap/react-bootstrap,2872ee847774f4e0e92a7b22fd611fe57e9e8176,2872ee8477,chore(deps): update to Bootstrap 5.2.0-beta1 (#6338),other,Unknown,Kyle Tsang,2022-05-15 21:34:25-07:00,21,6,1,0,5,5,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.83,0.0,0.0,0
react-bootstrap/react-bootstrap,9dc95c76bc35553809fb0f873a6fccc206416ce3,9dc95c76bc,feat(Table): add support for striped columns (#6344),feature,JavaScript,andydetorres,2022-05-18 17:53:51-07:00,17,2,0,0,95,9,5,1,2,5.0,0,clean,TypeScript,2021-2023,1.0,,9.5,0.17,0.83,0
react-bootstrap/react-bootstrap,52220e06ef5fdba4460c19fb9b888cf15bd2b211,52220e06ef,"fix(ToggleButtonGroup): remove extra `onChange` check (#6345)  This const variable is already checked on line 95, so must be truthy here as well.  This bug was accidently detected by TypeScript 4.7-",bugfix,Unknown,Ryan Cavanaugh,2022-05-19 23:18:20-07:00,23,3,0,1,1,1,1,0,2,3.5,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,1.75,0
react-bootstrap/react-bootstrap,e5b7c89410ae26eb9825ae181a2c11ee6b074bb3,e5b7c89410,feat(Offcanvas): added support for static backdrops (#6342),feature,JavaScript,Kyle Tsang,2022-05-19 23:18:48-07:00,23,3,0,1,50,2,4,1,4,1.25,0,clean,TypeScript,2021-2023,1.0,,16.67,0.2,0.25,0
react-bootstrap/react-bootstrap,bdb89d588897f2766beae6083b711c1531f96977,bdb89d5888,fix(Overlay): fix initial positioning of overlays (#6348),bugfix,Unknown,Kyle Tsang,2022-05-24 21:19:32-07:00,21,1,0,0,32,12,4,0,1,3.0,0,clean,TypeScript,2021-2023,1.0,,2.46,0.0,0.6,0
react-bootstrap/react-bootstrap,afbabc5f443476ad664dbd23aed4cab64e538646,afbabc5f44,chore(deps): update codecov/codecov-action action to v3 (#6335)  Co-authored-by: Renovate Bot <bot@renovateapp.com>,other,Unknown,renovate[bot],2022-05-24 21:20:51-07:00,21,1,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,dd4191190b118840351f5cd8e20ccc7add3e98a8,dd4191190b,feat(FormCheck): add support for reverse checks and radios (#6353),feature,JavaScript,andydetorres,2022-05-24 21:40:41-07:00,21,1,0,0,51,0,4,1,3,3.33,0,clean,TypeScript,2021-2023,1.0,,51.0,0.2,0.67,0
react-bootstrap/react-bootstrap,94d2fb452e2d91ce5905fa1dce0a416af0940483,94d2fb452e,fix(NavbarOffcanvas): fix render to be SSR safe (#6360),bugfix,Unknown,Kyle Tsang,2022-05-29 23:12:07-07:00,23,6,1,1,42,37,1,0,1,3.0,0,clean,TypeScript,2021-2023,1.0,,1.11,0.0,1.5,0
react-bootstrap/react-bootstrap,2ab8a0ec266c468b7d711b65fa30e9aae632037b,2ab8a0ec26,docs(Modal): fix typo in `size` prop type (#6362),bugfix,Unknown,Andi Pätzold,2022-06-02 18:50:43-07:00,18,3,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,7e63519d1e724402c8d00e1682d749d74095601b,7e63519d1e,"chore(deps): bump devcert from 1.1.3 to 1.2.1 in /www (#6365)  Bumps [devcert](https://github.com/davewasmer/devcert) from 1.1.3 to 1.2.1. - [Release notes](https://github.com/davewasmer/devcert/rele",other,Unknown,dependabot[bot],2022-06-07 19:50:56-07:00,19,1,0,0,83,60,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.36,0.0,0.0,0
react-bootstrap/react-bootstrap,09bf4a2b19c8411fce54fd6128b213289d792617,09bf4a2b19,"feat(ThemeProvider): support breakpoints smaller than xs (#6371)  * bug(ThemeProvider): fix breakpoints smaller than xs  * bug(ThemeProvider): Added new tests",bugfix,TypeScript,Jordan9232,2022-06-07 20:32:50-07:00,20,1,0,0,68,8,8,2,13,2.08,0,clean,TypeScript,2021-2023,1.0,,7.56,0.22,0.23,0
react-bootstrap/react-bootstrap,fed6f2a6a56f0547ac4aafbe7b7420833e57e303,fed6f2a6a5,"docs: add imports to playground examples (#6368)  * docs(all): Add imports to playground examples (#4952)  * Revert Sonnet and PlaceholderImage imports to use defaults",feature,JavaScript,Aaron Ennis,2022-06-09 12:40:57-07:00,12,3,0,0,5776,3653,254,0,254,1.02,0,clean,TypeScript,2021-2023,1.0,,1.58,0.0,0.0,0
react-bootstrap/react-bootstrap,8fe2a316ff75f688ae84013443e7aa7ed2199d84,8fe2a316ff,chore: fix eslint for docs (#6374),bugfix,JavaScript,Kyle Tsang,2022-06-09 17:27:14-07:00,17,3,0,0,71,62,4,0,1,1.0,0,clean,TypeScript,2021-2023,1.0,,1.13,0.0,0.2,0
react-bootstrap/react-bootstrap,3bc4df2a30f42e8d8b6a869abeba994da9a1cda2,3bc4df2a30,"feat(Offcanvas): add responsive support (#6363)  * feat(Offcanvas): add responsive support  * docs: update example with imports",feature,JavaScript,Kyle Tsang,2022-06-10 10:50:50-07:00,10,4,0,0,121,127,5,1,11,1.73,0,clean,TypeScript,2021-2023,1.0,,0.95,0.17,0.29,0
react-bootstrap/react-bootstrap,805d3d0a1fe61c99809e9be0b590dbf539913db8,805d3d0a1f,chore: bump version to 2.5.0-beta.0,other,Unknown,Kyle Tsang,2022-06-10 12:29:07-07:00,12,4,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,a1be86beeb38d150fc56c3f87e35a0b1951acc1a,a1be86beeb,Publish v2.5.0-beta.0,other,Unknown,kyletsang,2022-06-10 12:33:29-07:00,12,4,0,0,22,0,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,22.0,0.0,0.0,0
react-bootstrap/react-bootstrap,4c0749902438c6c290d078c988c22b5710c6bf6c,4c07499024,docs: move ads into page below title/lead (#6378),docs,JavaScript,Kyle Tsang,2022-06-14 09:18:43-07:00,9,1,0,0,357,350,54,0,4,1.25,0,clean,TypeScript,2021-2023,1.0,,1.02,0.0,0.02,0
react-bootstrap/react-bootstrap,2e7119a2dc45fa5e91a63a94f3db5d4ab0169fca,2e7119a2dc,docs: fix sidenav padding (#6381),bugfix,JavaScript,Kyle Tsang,2022-06-15 12:30:04-07:00,12,2,0,0,3,2,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.0,0.0,0.0,0
react-bootstrap/react-bootstrap,a3e188a6ebafc20e6354dd8b4a05820c33bdd282,a3e188a6eb,fix(Offcanvas): fix responsive behavior when resizing screen (#6380),bugfix,Unknown,Kyle Tsang,2022-06-17 09:35:28-07:00,9,4,0,0,23,3,1,0,4,3.0,0,clean,TypeScript,2021-2023,1.0,,5.75,0.0,1.5,0
react-bootstrap/react-bootstrap,775e774ad15540193173180b9000ca89e58bd786,775e774ad1,fix: update @restart/ui to v1.3.0 (#6383),bugfix,Unknown,Kyle Tsang,2022-06-22 17:05:22-07:00,17,2,0,0,33,19,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.65,0.0,0.0,0
react-bootstrap/react-bootstrap,7c2002f51c81eba7b65fceccb55532cd93e7958a,7c2002f51c,fix(Dropdown): remove unused flip prop,bugfix,Unknown,kyletsang,2022-06-24 09:19:09-07:00,9,4,0,0,0,8,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.0,0.0,0.0,0
react-bootstrap/react-bootstrap,85ef5bc2c95de34a3ee9579ef68ae6690cc36995,85ef5bc2c9,feat(DropdownButton): add `flip` prop support,feature,Unknown,kyletsang,2022-06-24 09:19:09-07:00,9,4,0,0,10,0,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,10.0,0.0,0.0,0
react-bootstrap/react-bootstrap,909c5645a1470eada9fa9f8ebc912d0b473559ec,909c5645a1,feat(SplitButton): add `flip` prop support,feature,Unknown,kyletsang,2022-06-24 09:19:09-07:00,9,4,0,0,10,0,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,10.0,0.0,0.0,0
react-bootstrap/react-bootstrap,35f47136cf170527a5596f0ff2840e3992a41f79,35f47136cf,docs: fix as prop example (#6385),bugfix,JavaScript,Kyle Tsang,2022-06-24 13:39:55-07:00,13,4,0,0,10,13,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.71,0.0,0.0,0
react-bootstrap/react-bootstrap,046a7a3ec1d0b2cb2c5ef7ab14ed2835eb704040,046a7a3ec1,chore(deps): update dependency gatsby-plugin-mdx to v2 [SECURITY] (#6367)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>,other,Unknown,renovate[bot],2022-07-03 23:11:45-07:00,23,6,1,1,1174,767,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.53,0.0,0.0,0
react-bootstrap/react-bootstrap,239c459a3513cf1cbc5083b7a0608eba7f724505,239c459a35,"feat(Tabs): allow fill and justify settings for tabs (#6391)  * Allow fill and justify settings for tabs  * Update tabs Fill and justify documentation section  * Remove variant from TabsProps",feature,JavaScript,mateusbw,2022-07-06 09:15:38-07:00,9,2,0,0,117,3,5,1,3,1.0,0,clean,TypeScript,2021-2023,1.0,,29.25,0.17,0.17,0
react-bootstrap/react-bootstrap,2eeceb10350ee9c4726ef0bcec56924fd1c3e928,2eeceb1035,chore: revert gatsby-plugin-mdx (#6394),other,Unknown,Kyle Tsang,2022-07-06 13:50:59-07:00,13,2,0,0,71,213,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.33,0.0,0.0,0
react-bootstrap/react-bootstrap,af953c20361d91a50c06b75c8bc7d6bb13da3165,af953c2036,docs: fix custom tabs example (#6396),bugfix,JavaScript,Kyle Tsang,2022-07-06 17:04:14-07:00,17,2,0,0,6,2,1,0,1,1.0,0,clean,TypeScript,2021-2023,1.0,,2.0,0.0,0.5,0
react-bootstrap/react-bootstrap,198b015d23b1fda723b1067e1800074ac0d58b73,198b015d23,"chore(deps): bump moment from 2.29.2 to 2.29.4 in /www (#6395)  Bumps [moment](https://github.com/moment/moment) from 2.29.2 to 2.29.4. - [Release notes](https://github.com/moment/moment/releases) -",other,Unknown,dependabot[bot],2022-07-08 12:26:13-07:00,12,4,0,0,3,3,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.75,0.0,0.0,0
react-bootstrap/react-bootstrap,33f037ba1e9870463f1bd33a4fe66b8e2a7586f6,33f037ba1e,"docs(OverlayTrigger): add note about delay not working for click trigger (#6389)  * added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay  * added ",feature,Unknown,Justin Schneider,2022-07-08 13:52:22-07:00,13,4,0,0,2,0,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,2.0,0.0,0.0,0
react-bootstrap/react-bootstrap,9363f656d47b701484a1f87f28bef2ee3fbe3c4a,9363f656d4,Publish v2.5.0-beta.1,other,Unknown,kyletsang,2022-07-08 13:56:55-07:00,13,4,0,0,21,1,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,10.5,0.0,0.0,0
react-bootstrap/react-bootstrap,d118898e07ecbee5bc7bc907f30f8840626f7305,d118898e07,"docs: add Carousel no transition example (#6397)  * Add Carousel no transition example  * Fix typo",bugfix,JavaScript,mateusbw,2022-07-15 10:47:21-07:00,10,4,0,0,54,0,2,0,1,1.0,0,clean,TypeScript,2021-2023,1.0,,54.0,0.0,0.33,0
react-bootstrap/react-bootstrap,8a8190310a5cac9bd9ea7ac1179950b602f7b3c7,8a8190310a,fix: ensure consistent API for custom variants (#6398)  Co-authored-by: Ryan Lee <rol@bluetel.co.uk>,bugfix,Unknown,ryanolee,2022-07-15 10:59:03-07:00,10,4,0,0,6,6,6,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.86,0.0,0.0,0
react-bootstrap/react-bootstrap,63119a9a94a95def5dc550c811b13d0d4a1fc3d1,63119a9a94,"chore(deps): bump terser from 5.7.1 to 5.14.2 (#6402)  Bumps [terser](https://github.com/terser/terser) from 5.7.1 to 5.14.2. - [Release notes](https://github.com/terser/terser/releases) - [Changelo",other,Unknown,dependabot[bot],2022-07-21 09:48:27-07:00,9,3,0,0,53,27,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.89,0.0,0.0,0
react-bootstrap/react-bootstrap,6e69e48c1c57f1b96918b9c0069a8de15ddc4af9,6e69e48c1c,"chore(deps): bump terser from 4.8.0 to 4.8.1 in /www (#6403)  Bumps [terser](https://github.com/terser/terser) from 4.8.0 to 4.8.1. - [Release notes](https://github.com/terser/terser/releases) - [Ch",other,Unknown,dependabot[bot],2022-07-22 10:48:01-07:00,10,4,0,0,9,9,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.9,0.0,0.0,0
react-bootstrap/react-bootstrap,a49d4350899f432e61299ade40900d73174ff0e5,a49d435089,fix: update @restart/ui to 1.3.1 (#6408),bugfix,JavaScript,Kyle Tsang,2022-07-22 12:22:41-07:00,12,4,0,0,7,11,3,0,1,1.0,0,clean,TypeScript,2021-2023,1.0,,0.58,0.0,0.25,0
react-bootstrap/react-bootstrap,5940109c98c6d010c663f4e1356890bdc63eca3c,5940109c98,"chore(deps): bump file-type from 16.5.3 to 16.5.4 in /www (#6409)  Bumps [file-type](https://github.com/sindresorhus/file-type) from 16.5.3 to 16.5.4. - [Release notes](https://github.com/sindresorhu",other,Unknown,dependabot[bot],2022-07-27 22:38:39-07:00,22,2,0,1,19,21,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.86,0.0,0.0,0
react-bootstrap/react-bootstrap,f66cf798f2390bc086ce001de7e3eebb80913c64,f66cf798f2,"docs: migrate to Algolia DocSearch v3 (#6410)  * docs: migrate to Algolia DocSearch v3  * make search bar full width",docs,JavaScript,Kyle Tsang,2022-07-29 14:05:15-07:00,14,4,0,0,192,843,7,0,3,1.67,0,clean,TypeScript,2021-2023,1.0,,0.23,0.0,0.21,0
react-bootstrap/react-bootstrap,e2c4eeba38b9e44642bd10daaa1d268d5fc98ea6,e2c4eeba38,fix(Offcanvas): prevent children mounting twice on show when not responsive (#6416),bugfix,Unknown,Kyle Tsang,2022-07-31 22:29:09-07:00,22,6,1,1,54,3,3,1,4,2.25,0,clean,TypeScript,2021-2023,1.0,,13.5,0.25,0.56,0
react-bootstrap/react-bootstrap,5098ea064e8a75e8dd0748b5378fa2a1d812f509,5098ea064e,docs: add missing Accordion and AccordionCollapse props (#6419),feature,Unknown,Kyle Tsang,2022-08-02 09:26:03-07:00,9,1,0,0,14,0,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,14.0,0.0,0.0,0
react-bootstrap/react-bootstrap,775d1eadc015dba94daa9fb4f0ae5e31d8a3bc06,775d1eadc0,Publish v2.5.0,other,Unknown,kyletsang,2022-08-04 22:49:26-07:00,22,3,0,1,14,1,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,7.0,0.0,0.0,0
react-bootstrap/react-bootstrap,986afe93d63acb5726dd268a5659533af242cb1e,986afe93d6,docs: fix typo in grid.mdx (#6424)  overriden -> overridden,bugfix,Unknown,Ikko Ashimine,2022-08-07 22:22:51-07:00,22,6,1,1,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,5dc9ed4cd991a50da14b7e004a3d4e7bb0709bc6,5dc9ed4cd9,docs: add space for consistency in introduction.mdx. (#6428),feature,Unknown,Seiji Sagawa,2022-08-12 10:32:12-07:00,10,4,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,8ec39b187a871cfcecb8bdd1b6a5340111d2641d,8ec39b187a,"docs: add example for react bootstrap component in as prop API (#6433)  * Docs: Added Example For React Bootstarp Component in As Prop API  * Removed Button Example and Changed file name to more app",feature,JavaScript,Shannon26,2022-08-26 11:21:06-07:00,11,4,0,0,15,0,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,15.0,0.0,0.0,0
react-bootstrap/react-bootstrap,9ba8c7c341c249b342099685768d7001d5e10b76,9ba8c7c341,docs: fix typo in CONTRIBUTING.md (#6438),bugfix,Unknown,Jacob Dunn,2022-09-07 16:24:13-07:00,16,2,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,8f5e903765d32fc43d782616e25ab75b375bee6a,8f5e903765,fix(Modal): apply 'show' class when animation = false (#6447),bugfix,Unknown,Szymon Wiszczuk,2022-09-19 19:02:33-04:00,19,0,0,0,1,0,1,0,2,3.0,0,clean,TypeScript,2021-2023,1.0,,1.0,0.0,1.5,0
react-bootstrap/react-bootstrap,098cc344d388abe7c843c7d34b58ad2210d762f6,098cc344d3,docs: switch default cdn to jsDelivr (#6454),docs,JavaScript,Ayu,2022-10-01 21:41:44-07:00,21,5,1,0,4,4,2,0,1,1.0,0,clean,TypeScript,2021-2023,1.0,,0.8,0.0,0.33,0
react-bootstrap/react-bootstrap,8aa08e3309dd3ed9468679f033350fdf80312f6f,8aa08e3309,docs: fix typos in the pagination and pageitem docs (#6457),bugfix,Unknown,Lawrence Cheung,2022-10-02 21:00:49-07:00,21,6,1,0,6,3,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.5,0.0,0.0,0
react-bootstrap/react-bootstrap,249c1785e32e7c9dfe2ff442f88fe2d73046b8ab,249c1785e3,fix(PageItem): remove disabled attribute on span (#6455),bugfix,Unknown,Kyle Tsang,2022-10-04 09:26:45-07:00,9,1,0,0,1,2,2,1,2,3.0,0,clean,TypeScript,2021-2023,1.0,,0.33,0.33,1.0,0
react-bootstrap/react-bootstrap,8799771c8e2532049fbfa3fd9a5fca2360978bd0,8799771c8e,chore(deps): update sinon to v14 (#6456),other,JavaScript,Kyle Tsang,2022-10-04 09:27:00-07:00,9,1,0,0,23,22,3,0,1,2.0,0,clean,TypeScript,2021-2023,1.0,,1.0,0.0,0.5,0
react-bootstrap/react-bootstrap,de938b4a0385abe0191deccb45d1132f38f21d9d,de938b4a03,docs(CloseButton): add docs for aria-label and onClick (#6458),feature,Unknown,Lawrence Cheung,2022-10-05 21:10:16-07:00,21,2,0,0,3,0,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,3.0,0.0,0.0,0
react-bootstrap/react-bootstrap,a55b9822e6b8bf58337a6e8664a5bcc6048d99ef,a55b9822e6,"chore(deps): update all non-major dependencies (#6445)  * chore(deps): update all non-major dependencies  * fix lint error  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.gith",bugfix,Unknown,renovate[bot],2022-10-06 09:20:09-07:00,9,3,0,0,632,649,6,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.97,0.0,0.0,0
react-bootstrap/react-bootstrap,4495178d21012d10fb366ed75c7fe1384aad6a5c,4495178d21,"docs: Fix typos, remove unnecessary semicolons and blank lines (#6463)  * fix typos in mdx  * remove unnecessary semicolons and blank lines in mdx  * fix typos in comments of components  * fix t",bugfix,Unknown,kangetsu121,2022-10-11 08:55:09+02:00,8,1,0,0,17,24,14,4,4,1.25,0,clean,TypeScript,2021-2023,1.0,,0.68,0.27,0.08,0
react-bootstrap/react-bootstrap,f7354117909300a45546e396d15b65b43fcc035a,f735411790,"docs(ListGroupItem): add onclick and href docs (#6461)  * Add onClick and href to the ListGroupItem api  * Fix doc to href where there's an extra dependency",bugfix,Unknown,Lawrence Cheung,2022-10-11 10:48:22-07:00,10,1,0,0,5,3,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.25,0.0,0.0,0
react-bootstrap/react-bootstrap,f2f18473e26cc90919034ed3198de46b2cb15833,f2f18473e2,fix(types): fix type of 'safeFindDOMNode' function (#6465),bugfix,TypeScript,Ryan Cavanaugh,2022-10-11 19:58:12-07:00,19,1,0,0,3,5,3,0,7,2.14,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.54,0
react-bootstrap/react-bootstrap,c4b15a3bdb2f4f9ade1fcf46008543e87959d75e,c4b15a3bdb,"fix(ListGroupItem): prevent a div with a href (#6462)  * Prevent a div with a href attribute  * Revise fix to set the href in the props  * revise check for href and action to show warning  * add",bugfix,Unknown,Lawrence Cheung,2022-10-11 21:53:34-07:00,21,1,0,0,32,0,2,1,1,1.0,0,clean,TypeScript,2021-2023,1.0,,32.0,0.33,0.33,0
react-bootstrap/react-bootstrap,fb3e4d5338567a7ae5b679d258dca5b7d813c89c,fb3e4d5338,"feat(Spinner): make the animation default to border (#6468)  * make the spinner animation default to border  There's no good reason to always type out the animation for the spinner. There are only t",feature,Unknown,Forrest,2022-11-03 09:25:33-07:00,9,3,0,0,2,3,1,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.5,0.0,0.0,0
react-bootstrap/react-bootstrap,e38deae002093a4e08a9cd7e7cc76ab8f2508b98,e38deae002,"fix: update @restart/ui to 1.4.0 (#6479)  Fixes a TypeScript 4.8 error applications using react-bootstrap may have encountered with usePopper's typing through the transitive dependency: https://gith",bugfix,Unknown,Drew Fisher,2022-11-05 23:31:03-07:00,23,5,1,1,5,5,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.83,0.0,0.0,0
react-bootstrap/react-bootstrap,a42c8de3c6ff659bb37838b24a89771e67d841b7,a42c8de3c6,fix: update @restart/ui to 1.4.1 (#6481),bugfix,Unknown,Kyle Tsang,2022-11-06 13:19:19-08:00,13,6,1,0,5,5,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,0.83,0.0,0.0,0
react-bootstrap/react-bootstrap,cef4f3521460a228d86c6dcc5ac2050331f72983,cef4f35214,Publish v2.6.0,other,Unknown,kyletsang,2022-11-06 13:23:25-08:00,13,6,1,0,22,1,2,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,11.0,0.0,0.0,0
react-bootstrap/react-bootstrap,c0e7e9fc1a2dd2126779c6523486c39fdeeff249,c0e7e9fc1a,chore(deps): update all non-major dependencies (#6482)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>,other,Unknown,renovate[bot],2022-11-07 14:44:25-08:00,14,0,0,0,209,196,5,0,0,0.0,0,clean,TypeScript,2021-2023,1.0,,1.06,0.0,0.0,0
react-bootstrap/react-bootstrap,500ee94086fa7ddbea9a613c49908ad51cc67e96,500ee94086,feat(Dropdown): add support for centered dropdown menus (#6490),feature,TypeScript,Kyle Tsang,2022-11-17 09:22:39-08:00,9,3,0,0,96,37,6,2,5,4.8,0,clean,TypeScript,2021-2023,1.0,,2.53,0.29,0.69,0
