repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
numpy/numpy,ceccff0dd51e37d775cc6da06e164cda44036ea4,ceccff0dd5,MAINT: fix unused function warning in `multiarray/item_selection.c`  The warning was: ``` [2/3] Compiling C object numpy/_core/_multiarray_umath.cpython-39-darwin.so.p/src_multiarray_item_selection.c.,bugfix,C,Ralf Gommers,2023-12-13 10:11:14+01:00,10,2,0,0,2,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.0,0.0,0.0,0
numpy/numpy,2481321f0f71fad31882a7b2258906de00e9f6ce,2481321f0f,MAINT: improve debugging code in `umath_linalg.cpp` so it doesn't emit warnings  Also a simple fix for a `-Wmaybe-uninitialized` warning in `special_integer_comparisons.cpp` (GCC isn't smart enough to,bugfix,C++,Ralf Gommers,2023-12-13 10:11:14+01:00,10,2,0,0,8,12,2,1,3,9.67,0,clean,Python,2021-2023,1.0,,0.62,0.33,3.22,0
numpy/numpy,a9ae89c38e58589a65954835df28ba65179d1e68,a9ae89c38e,"BLD: use C11 rather than C99 as the C standard version we target  In effect we were already using C11 for a long time, because that's where `complex.h` and complex types became optional rather than ma",feature,Unknown,Ralf Gommers,2023-12-13 10:13:10+01:00,10,2,0,0,2,2,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.0,0
numpy/numpy,95f8b6cde3ef9b1149c2585d8b15454c15920307,95f8b6cde3,"MAINT: delete duplicate `simd_cabsolute_f32/f64` functions  These were yielding unused function warnings with Clang 14, and turned out to indeed be unused. The code was an exact copy of the same funct",bugfix,Unknown,Ralf Gommers,2023-12-13 10:13:15+01:00,10,2,0,0,1,56,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.02,0.0,0.0,0
numpy/numpy,5d8a1db44b6390c731387f0216fbdf7cb46cc6d8,5d8a1db44b,MAINT: remove GCC pragmas that cause warnings with Clang  The warning with Clang 14 is:  ``` [3/4] Compiling C object numpy/_core/_multiarray_umath.cpython-39-darwin.so.p/meson-generated_einsum.c.o ..,feature,Unknown,Ralf Gommers,2023-12-13 10:13:15+01:00,10,2,0,0,0,18,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.0,0.0,0.0,0
numpy/numpy,0ee0b6f95631d24325b2ce324ef5b18205d6b25f,0ee0b6f956,BLD: update minimum Cython version to 3.0.6  Needed to include the bug fix for using complex types with C11 (Cython PR 5809).,bugfix,Unknown,Ralf Gommers,2023-12-13 10:14:09+01:00,10,2,0,0,4,4,3,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.8,0.0,0.0,0
scipy/scipy,35f3d3f01616210678acf72dcbcb8e720ccd2223,35f3d3f016,"MAINT:linalg: Remove redundant det and lu Fortran files (#19687)  * MAINT:linalg:Remove redundant Fortrancode  * MAINT:linalg:Modify meson file to remove redundant .f files  * MAINT:linalg:Remove ",refactor,Python,Ilhan Polat,2023-12-13 10:37:09+00:00,10,2,0,0,3,605,13,1,7,4.43,0,clean,Python,2021-2023,1.0,,0.0,0.07,0.32,0
numpy/numpy,72f8c600578c090caff976c44a92fd39140836de,72f8c60057,Remove whitespace,other,Python,Linus Sommer,2023-12-13 12:11:49+01:00,12,2,0,0,0,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.0,0.0,0.0,0
numpy/numpy,d66793e7ad6490b53b86631259d5c9e55056e857,d66793e7ad,Add examples for ``is title``,feature,Python,Linus Sommer,2023-12-13 12:15:31+01:00,12,2,0,0,2,2,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.5,0
numpy/numpy,4c55afd94c9f78a7c2c18c921beded528ca80e98,4c55afd94c,Fix spacing,bugfix,Python,Linus Sommer,2023-12-13 12:17:58+01:00,12,2,0,0,1,1,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.5,0
numpy/numpy,16ba05a82921486e9bdc36f6bcd6e51b574f0e1f,16ba05a829,"Init `base` in cpu_avx512_kn  Fix a false negative due to a warning that `base` could be uninitialized, e.g. on GCC 12.3.0",bugfix,C,Alexander Grund,2023-12-13 12:25:37+01:00,12,2,0,0,1,1,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.5,0
numpy/numpy,ed7f19b29a743c80dadd206a63b8e33592cbc9b1,ed7f19b29a,CI: Split CI jobs on TGL and SPR,other,Unknown,Raghuveer Devulapalli,2023-12-13 12:28:56-08:00,12,2,0,0,37,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,12.33,0.0,0.0,1
numpy/numpy,be8e2ccf9bdba1b83e8d7f9fb39c02b2eb48fb7a,be8e2ccf9b,Update C syntax,other,C,Alexander Grund,2023-12-13 12:34:07+01:00,12,2,0,0,1,1,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.5,0
numpy/numpy,211850621a35fd5d2f18a00ed7e5041f688d3641,211850621a,MAINT: Add missing modules to refguide test,feature,Python,Mateusz Sokół,2023-12-13 13:36:42+01:00,13,2,0,0,19,16,4,1,8,6.12,0,clean,Python,2021-2023,1.0,,1.12,0.2,1.22,0
numpy/numpy,700ded88944ed876e7453159d8441c14516727d5,700ded8894,Fix some type hint aliases for numpy.array_api,bugfix,Python,Aaron Meurer,2023-12-13 15:00:30-07:00,15,2,0,0,4,27,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.14,0.0,0.0,0
scipy/scipy,971be315d5d6b31caf4dcf5df79ed0668e26142d,971be315d5,"BUG: Prevent mutation of `w` parameter in `spatial.distance.*` (#19693)  * BUG: Prevent mutation of `w` parameter in `spatial.distance.*`  * TST: Tests spatial.distances with immutable input",bugfix,Python,Lukas Geiger,2023-12-13 18:42:21-07:00,18,2,0,0,12,2,2,1,3,3.67,1,keyword_strict,Python,2021-2023,0.4,,4.0,0.33,1.22,0
numpy/numpy,03ed4e56a6f01771d58b2b34833193a6ede4b0ac,03ed4e56a6,Update defchararray.py,other,Unknown,Linus Sommer,2023-12-13 21:07:58+01:00,21,2,0,0,0,0,0,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.0,0.0,0.0,0
numpy/numpy,5edb11febdb07fe3e9ab7089b0fdfeb5ef1958c4,5edb11febd,DOC: Add examples to ``np.char``,feature,Python,linus-md,2023-12-13 21:17:55+01:00,21,2,0,0,159,6,1,0,29,1.21,0,clean,Python,2021-2023,1.0,,22.71,0.0,0.6,0
numpy/numpy,cf1d4e3deeba09520bf95392c53b455ca4a9ed46,cf1d4e3dee,"ufunc api: update multiarray_umath import path (#25389)  The import_umath utility raises a DeprecationWarning in in the nightly numpy releases; I believe this should fix the issue.  ---------  Co-",bugfix,Python,Jake Vanderplas,2023-12-13 22:34:55+01:00,22,2,0,1,5,1,1,0,0,0.0,1,keyword_strict,Python,2021-2023,0.4,,2.5,0.0,0.0,0
scipy/scipy,931dd4c7db3cd16f7fe7cc9fd17e3388795b73e9,931dd4c7db,"ENH: integrate._nsum: function for finite and infinite summation (#19667)  * ENH: integrate: draft _nsum  * TST: integrate._nsum: add basic tests  * STY: integrate._nsum: refactor  * ENH: integr",bugfix,Python,Matt Haberland,2023-12-14 07:46:42-05:00,7,3,0,0,669,11,2,1,27,2.11,1,keyword_strict,Python,2021-2023,0.4,,55.75,0.33,0.7,2
numpy/numpy,bde29643a418542b0fec8c10e6b809e8292f2d71,bde29643a4,Move SIMD SPR tests to intel_sde_spr job,test,Unknown,Raghuveer Devulapalli,2023-12-14 09:01:19-08:00,9,3,0,0,8,8,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.89,0.0,0.0,1
scipy/scipy,452f2b11266a3413441ca107515f1b23489572d9,452f2b1126,MAINT: spatial: Remove PDistWeightedMetricWrapper and CDistWeightedMetricWrapper(#19694),other,Python,Lukas Geiger,2023-12-14 10:15:27+00:00,10,3,0,0,0,51,1,0,2,2.0,0,clean,Python,2021-2023,1.0,,0.0,0.0,1.0,1
numpy/numpy,dd913aa5332f00b8172183de450063069e666aab,dd913aa533,"API: add matrix_norm, vector_norm, vecdot and matrix_transpose",feature,Python,Mateusz Sokół,2023-12-14 13:53:48+01:00,13,3,0,0,437,55,19,2,19,1.74,0,clean,Python,2021-2023,1.0,,7.8,0.1,0.09,0
scipy/scipy,9aba6bdb7edde6268a52eec9709826769b213c47,9aba6bdb7e,MAINT:linalg: Prefer 'np.fill_diagonal' over 'diag_indices' (#19695),other,Python,Lukas Geiger,2023-12-14 14:04:15+01:00,14,3,0,0,2,2,1,0,2,12.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,6.0,1
numpy/numpy,6c59a140b071060e080db5b0ebc46144dd390b77,6c59a140b0,Add spaces back,feature,Python,linus-md,2023-12-14 14:23:54+01:00,14,3,0,0,2,2,1,0,2,1.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.5,0
numpy/numpy,d8f8c77178378231126e9a13e99a353146a96906,d8f8c77178,Try to fix leading whitespace error in splitlines,bugfix,Python,linus-md,2023-12-14 14:39:08+01:00,14,3,0,0,1,1,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.5,0
numpy/numpy,e4164d553ba2eb39e6c7636f0d0b31c3e3b7d620,e4164d553b,remove example for now,other,Python,linus-md,2023-12-14 14:40:22+01:00,14,3,0,0,3,3,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.75,0.0,0.5,0
numpy/numpy,c47af37e3d371aa2b3a6ba994fc541217e1d29c9,c47af37e3d,Remove examples with line break,other,Python,linus-md,2023-12-14 14:54:34+01:00,14,3,0,0,4,10,1,0,2,1.0,0,clean,Python,2021-2023,1.0,,0.36,0.0,0.5,0
numpy/numpy,39f1f591cbd5f7e2b4ef7cffe15783bbde8f7752,39f1f591cb,Try other example,other,Python,linus-md,2023-12-14 15:20:32+01:00,15,3,0,0,2,2,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.5,0
numpy/numpy,08cd74903987dabc0b6c62221d6a6b31cdc33707,08cd749039,Remove ``expandtabs``example,other,Python,linus-md,2023-12-14 15:29:34+01:00,15,3,0,0,0,6,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.0,0.0,0.5,0
numpy/numpy,674cb05af568262ffe5480d78d6c9fa874f3f15f,674cb05af5,MAINT: Bump actions/upload-artifact from 3.1.3 to 4.0.0  Bumps [actions/upload-artifact](https://github.com/actions/upload-artifact) from 3.1.3 to 4.0.0. - [Release notes](https://github.com/actions/u,other,Unknown,dependabot[bot],2023-12-14 17:12:35+00:00,17,3,0,0,4,4,3,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.8,0.0,0.0,0
numpy/numpy,fa97e0fea8fcbf1451e86ac54535cd6249a7942d,fa97e0fea8,Add skip for example with tabs,feature,Python,linus-md,2023-12-14 17:49:47+01:00,17,3,0,0,6,0,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,6.0,0.0,0.5,0
numpy/numpy,d09719a17d45f7c6605b00b3b1022833895a589b,d09719a17d,Update,other,Python,linus-md,2023-12-14 17:59:21+01:00,17,3,0,0,1,1,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.5,0
numpy/numpy,8d3e32cb1f4006b2498dac5dbd160b7fab83263a,8d3e32cb1f,Update,other,Python,linus-md,2023-12-14 17:59:44+01:00,17,3,0,0,1,1,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.5,0
numpy/numpy,b5d17e902ab9f08e2a697a9be0037fd318555982,b5d17e902a,Update,other,Python,linus-md,2023-12-14 18:03:45+01:00,18,3,0,0,2,2,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.5,0
numpy/numpy,2c75a4a706c4dec1e2fd7f500179722b037fc781,2c75a4a706,Update,other,Python,linus-md,2023-12-14 18:15:18+01:00,18,3,0,0,2,2,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.5,0
numpy/numpy,e3b5f0160908c97b029ada55d21f1a62f965aafd,e3b5f01609,Update,other,Python,linus-md,2023-12-14 18:18:36+01:00,18,3,0,0,2,2,1,0,1,1.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.5,0
scipy/scipy,d6af943f5102e92d93bf374117561362bacaecd4,d6af943f51,"MAINT: sparse: Stop supporting multi-Ellipsis indexing (#18541)  * MAINT: sparse: Stop supporting multi-Ellipsis indexing  * STY: remove unused import  ---------  Co-authored-by: Jake Bowhay <jb",other,Python,CJ Carey,2023-12-14 20:46:46+00:00,20,3,0,0,13,37,2,1,2,4.0,0,clean,Python,2021-2023,1.0,,0.34,0.33,1.33,0
numpy/numpy,4bc44b405e352daf32380f318eec393b680694f4,4bc44b405e,"DOC: Plot exact distributions in logistic, logseries and weibull example",docs,Unknown,Pieter Eendebak,2023-12-14 20:55:24+01:00,20,3,0,0,17,14,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.13,0.0,0.0,0
numpy/numpy,300b0be8d2ccd54fa67ac1def4c59b96ffe71e53,300b0be8d2,fix spacing,bugfix,Unknown,Pieter Eendebak,2023-12-14 20:59:40+01:00,20,3,0,0,4,4,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.8,0.0,0.0,0
numpy/numpy,796e07586306c0303fce295c289e88c014f3f778,796e075863,"BUG, SIMD: Fix quicksort build error when Highway/SVE is enabled    Update Highway against the latest commit to SVE compile errors",bugfix,Unknown,Sayed Adel,2023-12-14 23:51:09+04:00,23,3,0,1,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
numpy/numpy,4598f0cc196fb79669ebbbd46bc4fa45c1fc715d,4598f0cc19,API: Introduce np.isdtype function,other,Python,Mateusz Sokół,2023-12-15 14:14:31+01:00,14,4,0,0,190,25,11,1,4,4.5,0,clean,Python,2021-2023,1.0,,7.31,0.08,0.38,0
numpy/numpy,e527492df0ce60eb09cce0a60e3a4216c19336a9,e527492df0,Update defchararray.py,other,Python,Linus Sommer,2023-12-15 18:30:40+01:00,18,4,0,0,1,1,1,0,1,2.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,1.0,0
scipy/scipy,f963595b6918e8e729d27d4ff79d4b19f880ad0b,f963595b69,ENH: stats.shapiro: add axis / nan_policy / keepdims support (#19680),feature,Python,Matt Haberland,2023-12-15 23:38:18-07:00,23,4,0,1,12,3,3,2,2,2.5,0,clean,Python,2021-2023,1.0,,3.0,0.5,0.62,3
scipy/scipy,c4ce0c4560bc635867512c4d2ea6db6f666d3eeb,c4ce0c4560,"MAINT: bump project version (#19698)  * if you do i.e., `pip install -v .` on the latest SciPy `main` branch, the version string reported via `pip list` will be wrong, so fix that here  * I guess ",bugfix,Unknown,Tyler Reddy,2023-12-16 10:00:57+00:00,10,5,1,0,1,1,1,0,0,0.0,1,keyword_strict,Python,2021-2023,0.4,,0.5,0.0,0.0,2
mwaskom/seaborn,d8476676a066c137ac43d50ad49b3ee586ea580f,d8476676a0,Link to error bar tutorial from parameter documentation (#3595),docs,Python,Michael Waskom,2023-12-17 17:43:32-05:00,17,6,1,0,4,2,2,0,1,1.0,0,clean,Python,2021-2023,1.0,,1.33,0.0,0.33,5
numpy/numpy,76eeccd76776e17003c7add212014d336ce52f4a,76eeccd767,DOC: Improve example for ``rng.binomial()``  [skip cirrus] [skip azp] [skip travis] [skip actions],docs,Unknown,Linus,2023-12-17 21:09:32+01:00,21,6,1,0,22,10,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.0,0.0,0.0,0
numpy/numpy,4b9838450d7c3e2105339d3c6067ffed47ad7689,4b9838450d,BUG: Handle includes correctly [f2py],bugfix,Python,Rohit Goswami,2023-12-17 21:47:42-08:00,21,6,1,0,21,12,1,0,6,19.5,0,clean,Python,2021-2023,1.0,,1.62,0.0,9.75,0
numpy/numpy,13bf77534a547df7962d1a377ab9ed6ec1425b2d,13bf77534a,DOC: Clean up of ``_generatorpyx``  [skip actions] [skip travis] [skip azp] [skip cirrus],refactor,Unknown,linus-md,2023-12-18 00:06:12+01:00,0,0,0,1,67,39,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.68,0.0,0.0,0
numpy/numpy,30839ce9dd0b046b02289413f284b87ea94e5e56,30839ce9dd,DOC: Add example to ``rng.beta(...)``  [skip actions] [skip travis] [skip azp] [skip cirrus],feature,Unknown,linus-md,2023-12-18 00:18:37+01:00,0,0,0,1,36,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,18.0,0.0,0.0,0
numpy/numpy,8385ba3c4827b6ca1492ea3929cf1e227f3d299c,8385ba3c48,"DOC: Improve ``np.histogram`` docs (#25404)  Add note to the weight parameter description describing the relationship between the weight dtype and the returned dtype",feature,Python,Pablo,2023-12-18 10:59:42-08:00,10,0,0,0,2,0,1,0,1,15.0,0,clean,Python,2021-2023,1.0,,2.0,0.0,7.5,0
numpy/numpy,a6937becc0f0492a3b71068ba27a46623fb83080,a6937becc0,DOC: Add example for ``rng.exponential()``  [skip actions] [skip azp] [skip cirrus] [skip travis],feature,Unknown,Linus,2023-12-18 11:37:09+01:00,11,0,0,0,20,8,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.22,0.0,0.0,0
numpy/numpy,b417c6deed1cf60f7d50dfd293bfa22a66d67df9,b417c6deed,DOC: Add missing examples to ``np.ma``  [skip actions] [skip travis] [skip azp] [skip cirrus],feature,Python,linus-md,2023-12-18 14:55:00+01:00,14,0,0,0,139,33,2,0,19,3.37,0,clean,Python,2021-2023,1.0,,4.09,0.0,1.12,0
scipy/scipy,6e612d3fef4d445a42be02d7e5dc7da7b28e0e4c,6e612d3fef,also apply tol->rtol deprecation for minres / tfqmr,other,Python,H. Vetinari,2023-12-18 16:36:17+11:00,16,0,0,0,49,33,4,1,8,15.88,0,clean,Python,2021-2023,1.0,,1.44,0.2,3.18,0
scipy/scipy,c0201a8533cd59cfde4e9a0efb42c83f108253d0,c0201a8533,"clean up deprecation warnings in _get_atol  numerous problems: various inconsistencies between warnings, spelling errors, f-strings not turned on, no explanation how to keep existing behaviour, etc.",refactor,Python,H. Vetinari,2023-12-18 16:36:17+11:00,16,0,0,0,7,8,1,0,1,4.0,0,clean,Python,2021-2023,1.0,,0.78,0.0,2.0,0
scipy/scipy,7ab030c0269b331f4c5286b9afda07ba8760c936,7ab030c026,adopt deprecations around tol/atol/rtol also for gcrotmk/lgmres,other,Python,H. Vetinari,2023-12-18 16:36:17+11:00,16,0,0,0,65,54,6,2,20,12.4,0,clean,Python,2021-2023,1.0,,1.18,0.29,1.77,0
scipy/scipy,e266e33eaf533fe301448725f345616605711714,e266e33eaf,replace callers of assert_normclose with single-line code used elsewhere,other,Python,H. Vetinari,2023-12-18 16:36:17+11:00,16,0,0,0,6,12,2,2,6,1.0,0,clean,Python,2021-2023,1.0,,0.46,0.67,0.33,0
scipy/scipy,5ae5901e6c177e4be274d829ae3c60417c94ccd6,5ae5901e6c,adapt to tol->rtol renaming in test_iterative.py  very strange that this did not fail before already,test,Python,H. Vetinari,2023-12-18 16:36:17+11:00,16,0,0,0,48,46,1,1,16,2.88,0,clean,Python,2021-2023,1.0,,1.02,0.5,1.44,0
scipy/scipy,5715dd6000b945f26d72952cba90a824c958ab9f,5715dd6000,don't (re)calculate norm of b in _get_atol_rtol; ensure we raise warnings before returning,other,Python,H. Vetinari,2023-12-18 16:36:17+11:00,16,0,0,0,22,20,3,0,10,17.1,0,clean,Python,2021-2023,1.0,,1.05,0.0,4.28,0
scipy/scipy,6937e3b36cb12ad1ee98e43f1ea15d1755975c26,6937e3b36c,avoid spurious complex values in tfqmr,other,Python,H. Vetinari,2023-12-18 16:36:17+11:00,16,0,0,0,2,1,1,0,1,15.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,7.5,0
numpy/numpy,952fac697b8ff1b32e5a2f11274a24e01273c9dd,952fac697b,BUG: avoid seg fault from OOB access in RandomState.set_state(),bugfix,Python,Nathan Goldbaum,2023-12-18 16:44:47-07:00,16,0,0,0,15,9,2,1,1,1.0,0,clean,Python,2021-2023,1.0,,1.5,0.33,0.33,0
scipy/scipy,43f6836e33dde52644105f44ab577a6e809acfea,43f6836e33,fix C&P error,bugfix,Python,H. Vetinari,2023-12-18 17:01:42+11:00,17,0,0,0,1,1,1,0,1,45.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,22.5,0
numpy/numpy,4be0c9b5db5b5bc7fe6e217e3a7fb4bf3283c6f2,4be0c9b5db,MAINT: Bump actions/setup-node from 3.8.1 to 4.0.1  Bumps [actions/setup-node](https://github.com/actions/setup-node) from 3.8.1 to 4.0.1. - [Release notes](https://github.com/actions/setup-node/relea,other,Unknown,dependabot[bot],2023-12-18 17:54:55+00:00,17,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
numpy/numpy,5a0def220789c36762a725f71f4a35f77a6e2381,5a0def2207,MAINT: Bump larsoner/circleci-artifacts-redirector-action  Bumps [larsoner/circleci-artifacts-redirector-action](https://github.com/larsoner/circleci-artifacts-redirector-action) from 7e80b26b4c58b5d3,other,Unknown,dependabot[bot],2023-12-18 17:54:57+00:00,17,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
scipy/scipy,a725b5ae891938492e34817cbb7f310e9346cd60,a725b5ae89,"BUG: fix negative overflow in stats.boxcox_normmax (#19691)  * MAINT: stats.boxcox_normmax: avoid negative overflow  Co-authored-by: Matt Haberland <mhaberla@calpoly.edu>",bugfix,Python,Xuefeng Xu,2023-12-18 18:08:55-08:00,18,0,0,0,25,11,2,1,3,5.33,1,keyword_strict,Python,2021-2023,0.4,,2.08,0.33,1.78,1
numpy/numpy,40c5a4129d8c1935d4e0866b164f9b34788c041a,40c5a4129d,"BUG: Fix two errors related to not checking for failed allocations  Tracking down issues in the 32bit debug run, it turned out to be a memory leak and the crashes were just memory errors that were not",bugfix,C,Sebastian Berg,2023-12-18 22:58:43+01:00,22,0,0,1,5,2,2,0,2,31.5,0,clean,Python,2021-2023,1.0,,1.67,0.0,10.5,0
scipy/scipy,0c583a4a2c109ed85dfc8aba242b6f099cb90f21,0c583a4a2c,DOC: spatial.distance: missing optional param markers [docs only],docs,Python,Lucas Colley,2023-12-19 00:17:33+00:00,0,1,0,1,2,2,1,0,2,5.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,2.5,2
scipy/scipy,704bf8a256d66f903d59b64fca9804ff37bc5dc7,704bf8a256,"DOC: clarify ttest_1samp argument (#19711)  The original has ""Sample observation"" as the description of the first input argument, but this a) implies the value should be a scalar, and b) conflicts w",test,Python,Matthew Brett,2023-12-19 07:17:32-08:00,7,1,0,0,1,1,1,0,1,2.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,1.0,0
numpy/numpy,00a6b963cda31c268fa9a7fa6330104958e7bf37,00a6b963cd,REVERT: revert python vecdot implementation,feature,Python,Marten van Kerkwijk,2023-12-19 10:42:16-05:00,10,1,0,0,9,114,3,1,9,1.89,0,clean,Python,2021-2023,1.0,,0.08,0.25,0.47,0
scipy/scipy,8b5f4681852bcb42cee431dc6a86a52373bd77ce,8b5f468185,remove obsolete warning filter,other,Python,H. Vetinari,2023-12-19 11:41:05+11:00,11,1,0,0,3,3,1,1,0,0.0,0,clean,Python,2021-2023,1.0,,0.75,0.5,0.0,0
scipy/scipy,99367eb56e0147265ef969cb40c31e42656269a1,99367eb56e,homogenize escaping for tol/atol/rtol in docstrings  as well as the format of the SciPy version for which we announce the change,docs,Python,H. Vetinari,2023-12-19 11:41:05+11:00,11,1,0,0,31,28,5,0,11,20.55,0,clean,Python,2021-2023,1.0,,1.07,0.0,3.42,0
numpy/numpy,da05724b7c42497f0117304cfbfd23a503f89040,da05724b7c,DOC: Improve ``beta`` example  [skip actions] [skip travis] [skip azp] [skip cirrus],docs,Unknown,linus-md,2023-12-19 11:53:30+01:00,11,1,0,0,8,6,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.14,0.0,0.0,0
scipy/scipy,7b1dc9fef76c4b08bf7e3a3920a7611c4efe2703,7b1dc9fef7,"TST: fix issue with `test_scipy_version.py` and editable installs  This file was installed in a different submodule than it was defined, which led `pytest scipy` to choke on it during test discovery w",bugfix,Python,Ralf Gommers,2023-12-19 12:16:43+01:00,12,1,0,0,1,5,4,1,0,0.0,0,clean,Python,2021-2023,1.0,,0.17,0.2,0.0,0
scipy/scipy,307a3d24a4973a9fb43102c920547440e39dab13,307a3d24a4,"TST: add `norecursedirs` to pytest.ini, avoid picking up vendored tests  The ones in the highs git submodule were actually causing `pytest scipy` to error on discovery. The other added dirs don't cont",feature,Unknown,Ralf Gommers,2023-12-19 12:31:45+01:00,12,1,0,0,2,1,1,1,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.5,0.0,0
scipy/scipy,2ddb28bad6c283f237861c1276eb9a564452e837,2ddb28bad6,"TST: fix discovery error of npz files under `special/tests/data`  With editable installs, these generated .npz files will live in a build directory. The only way to access them is through `importlib.r",bugfix,Python,Ralf Gommers,2023-12-19 13:38:11+01:00,13,1,0,0,20,7,3,1,0,0.0,0,clean,Python,2021-2023,1.0,,2.5,0.25,0.0,0
scipy/scipy,8bda22e036fa875009d0d309449e5427a0392d0b,8bda22e036,MAINT: make import of `array_api_compat` nicer,other,Unknown,lucascolley,2023-12-19 15:56:49+00:00,15,1,0,0,47,23,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.96,0.0,0.0,0
scipy/scipy,ace4ac47d1d4d46557e780f576a3b052a1ace632,ace4ac47d1,MAINT: use nicer `array_api_compat` import,other,Python,lucascolley,2023-12-19 15:56:55+00:00,15,1,0,0,25,28,4,2,9,4.11,0,clean,Python,2021-2023,1.0,,0.86,0.4,0.82,0
scipy/scipy,09401057668f2fae6916373b9751ea131f86916d,0940105766,"BLD: require Cython >=3.0.4, drop 0.29.X support  This will make maintenance a bit easier, and it's time; NumPy dropped Cython 0.29.X support months ago and this has gone fine.  This also fixes an ann",bugfix,Unknown,Ralf Gommers,2023-12-19 23:52:23+01:00,23,1,0,1,7,7,4,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.88,0.0,0.0,0
mwaskom/seaborn,bd784ca5cfb144610626f9c3ada2c7565fbee7dd,bd784ca5cf,Fix typo in docs,bugfix,Unknown,Michael Waskom,2023-12-20 07:56:31-05:00,7,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,5
numpy/numpy,86b39ab8a92bb741abf3e3d32a5708cef1da692b,86b39ab8a9,"API,BUG,DEP: treat trailing comma as a tuple and thus a structured dtype.  Previously, `np.dtype(""i"")` and `np.dtype(""i,"")` were treated as identical, even though `np.dtype(""i,i"")` creates a structure",bugfix,Python,Marten van Kerkwijk,2023-12-20 10:04:55-05:00,10,2,0,0,101,49,11,8,21,3.67,0,clean,Python,2021-2023,1.0,,2.02,0.67,0.31,0
numpy/numpy,2d91a3014ad3eaa7b3eaeff85efd48d7bb73fdcb,2d91a3014a,DOC: Add numpy.lib docs page,feature,Python,Mateusz Sokół,2023-12-20 12:44:46+01:00,12,2,0,0,57,31,15,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.78,0.0,0.0,0
